fit_index,packet,mode,population,family,view,outer_fold,inner_fold,fit_stage,neural,reserved_index,C,window,n_fit_groups,n_validation_groups,lam,penalty,record_index,world_index,mechanism
6525,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,16.0,ADDITIVE_NOISE
6526,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,17.0,ADDITIVE_NOISE
6527,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,17.0,ADDITIVE_NOISE
6528,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,17.0,ADDITIVE_NOISE
6529,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,17.0,ADDITIVE_NOISE
6530,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,18.0,ADDITIVE_NOISE
6531,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,18.0,ADDITIVE_NOISE
6532,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,18.0,ADDITIVE_NOISE
6533,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,18.0,ADDITIVE_NOISE
6534,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,19.0,ADDITIVE_NOISE
6535,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,19.0,ADDITIVE_NOISE
6536,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,19.0,ADDITIVE_NOISE
6537,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,19.0,ADDITIVE_NOISE
6538,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,20.0,ADDITIVE_NOISE
6539,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,20.0,ADDITIVE_NOISE
6540,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,20.0,ADDITIVE_NOISE
6541,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,20.0,ADDITIVE_NOISE
6542,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,21.0,ADDITIVE_NOISE
6543,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,21.0,ADDITIVE_NOISE
6544,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,21.0,ADDITIVE_NOISE
6545,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,21.0,ADDITIVE_NOISE
6546,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,22.0,ADDITIVE_NOISE
6547,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,22.0,ADDITIVE_NOISE
6548,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,22.0,ADDITIVE_NOISE
6549,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,22.0,ADDITIVE_NOISE
6550,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,23.0,ADDITIVE_NOISE
6551,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,23.0,ADDITIVE_NOISE
6552,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,23.0,ADDITIVE_NOISE
6553,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,23.0,ADDITIVE_NOISE
6554,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,24.0,ADDITIVE_NOISE
6555,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,24.0,ADDITIVE_NOISE
6556,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,24.0,ADDITIVE_NOISE
6557,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,24.0,ADDITIVE_NOISE
6558,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,25.0,ADDITIVE_NOISE
6559,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,25.0,ADDITIVE_NOISE
6560,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,25.0,ADDITIVE_NOISE
6561,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,25.0,ADDITIVE_NOISE
6562,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,26.0,ADDITIVE_NOISE
6563,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,26.0,ADDITIVE_NOISE
6564,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,26.0,ADDITIVE_NOISE
6565,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,26.0,ADDITIVE_NOISE
6566,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,27.0,ADDITIVE_NOISE
6567,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,27.0,ADDITIVE_NOISE
6568,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,27.0,ADDITIVE_NOISE
6569,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,27.0,ADDITIVE_NOISE
6570,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,28.0,ADDITIVE_NOISE
6571,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,28.0,ADDITIVE_NOISE
6572,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,28.0,ADDITIVE_NOISE
6573,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,28.0,ADDITIVE_NOISE
6574,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,29.0,ADDITIVE_NOISE
6575,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,29.0,ADDITIVE_NOISE
6576,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,29.0,ADDITIVE_NOISE
6577,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,29.0,ADDITIVE_NOISE
6578,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,0.0,INDEPENDENT_BACKGROUND
6579,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,0.0,INDEPENDENT_BACKGROUND
6580,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,0.0,INDEPENDENT_BACKGROUND
6581,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,0.0,INDEPENDENT_BACKGROUND
6582,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,1.0,INDEPENDENT_BACKGROUND
6583,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,1.0,INDEPENDENT_BACKGROUND
6584,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,1.0,INDEPENDENT_BACKGROUND
6585,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,1.0,INDEPENDENT_BACKGROUND
6586,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,2.0,INDEPENDENT_BACKGROUND
6587,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,2.0,INDEPENDENT_BACKGROUND
6588,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,2.0,INDEPENDENT_BACKGROUND
6589,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,2.0,INDEPENDENT_BACKGROUND
6590,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,3.0,INDEPENDENT_BACKGROUND
6591,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,3.0,INDEPENDENT_BACKGROUND
6592,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,3.0,INDEPENDENT_BACKGROUND
6593,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,3.0,INDEPENDENT_BACKGROUND
6594,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,4.0,INDEPENDENT_BACKGROUND
6595,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,4.0,INDEPENDENT_BACKGROUND
6596,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,4.0,INDEPENDENT_BACKGROUND
6597,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,4.0,INDEPENDENT_BACKGROUND
6598,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,5.0,INDEPENDENT_BACKGROUND
6599,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,5.0,INDEPENDENT_BACKGROUND
6600,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,5.0,INDEPENDENT_BACKGROUND
6601,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,5.0,INDEPENDENT_BACKGROUND
6602,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,6.0,INDEPENDENT_BACKGROUND
6603,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,6.0,INDEPENDENT_BACKGROUND
6604,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,6.0,INDEPENDENT_BACKGROUND
6605,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,6.0,INDEPENDENT_BACKGROUND
6606,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,7.0,INDEPENDENT_BACKGROUND
6607,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,7.0,INDEPENDENT_BACKGROUND
6608,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,7.0,INDEPENDENT_BACKGROUND
6609,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,7.0,INDEPENDENT_BACKGROUND
6610,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,8.0,INDEPENDENT_BACKGROUND
6611,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,8.0,INDEPENDENT_BACKGROUND
6612,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,8.0,INDEPENDENT_BACKGROUND
6613,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,8.0,INDEPENDENT_BACKGROUND
6614,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,9.0,INDEPENDENT_BACKGROUND
6615,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,9.0,INDEPENDENT_BACKGROUND
6616,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,9.0,INDEPENDENT_BACKGROUND
6617,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,9.0,INDEPENDENT_BACKGROUND
6618,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,10.0,INDEPENDENT_BACKGROUND
6619,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,10.0,INDEPENDENT_BACKGROUND
6620,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,10.0,INDEPENDENT_BACKGROUND
6621,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,10.0,INDEPENDENT_BACKGROUND
6622,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,11.0,INDEPENDENT_BACKGROUND
6623,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,11.0,INDEPENDENT_BACKGROUND
6624,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,11.0,INDEPENDENT_BACKGROUND
6625,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,11.0,INDEPENDENT_BACKGROUND
6626,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,12.0,INDEPENDENT_BACKGROUND
6627,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,12.0,INDEPENDENT_BACKGROUND
6628,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,12.0,INDEPENDENT_BACKGROUND
6629,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,12.0,INDEPENDENT_BACKGROUND
6630,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,13.0,INDEPENDENT_BACKGROUND
6631,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,13.0,INDEPENDENT_BACKGROUND
6632,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,13.0,INDEPENDENT_BACKGROUND
6633,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,13.0,INDEPENDENT_BACKGROUND
6634,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,14.0,INDEPENDENT_BACKGROUND
6635,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,14.0,INDEPENDENT_BACKGROUND
6636,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,14.0,INDEPENDENT_BACKGROUND
6637,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,14.0,INDEPENDENT_BACKGROUND
6638,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,15.0,INDEPENDENT_BACKGROUND
6639,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,15.0,INDEPENDENT_BACKGROUND
6640,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,15.0,INDEPENDENT_BACKGROUND
6641,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,15.0,INDEPENDENT_BACKGROUND
6642,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,16.0,INDEPENDENT_BACKGROUND
6643,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,16.0,INDEPENDENT_BACKGROUND
6644,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,16.0,INDEPENDENT_BACKGROUND
6645,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,16.0,INDEPENDENT_BACKGROUND
6646,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,17.0,INDEPENDENT_BACKGROUND
6647,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,17.0,INDEPENDENT_BACKGROUND
6648,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,17.0,INDEPENDENT_BACKGROUND
6649,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,17.0,INDEPENDENT_BACKGROUND
6650,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,18.0,INDEPENDENT_BACKGROUND
6651,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,18.0,INDEPENDENT_BACKGROUND
6652,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,18.0,INDEPENDENT_BACKGROUND
6653,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,18.0,INDEPENDENT_BACKGROUND
6654,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,19.0,INDEPENDENT_BACKGROUND
6655,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,19.0,INDEPENDENT_BACKGROUND
6656,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,19.0,INDEPENDENT_BACKGROUND
6657,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,19.0,INDEPENDENT_BACKGROUND
6658,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,20.0,INDEPENDENT_BACKGROUND
6659,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,20.0,INDEPENDENT_BACKGROUND
6660,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,20.0,INDEPENDENT_BACKGROUND
6661,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,20.0,INDEPENDENT_BACKGROUND
6662,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,21.0,INDEPENDENT_BACKGROUND
6663,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,21.0,INDEPENDENT_BACKGROUND
6664,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,21.0,INDEPENDENT_BACKGROUND
6665,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,21.0,INDEPENDENT_BACKGROUND
6666,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,22.0,INDEPENDENT_BACKGROUND
6667,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,22.0,INDEPENDENT_BACKGROUND
6668,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,22.0,INDEPENDENT_BACKGROUND
6669,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,22.0,INDEPENDENT_BACKGROUND
6670,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,23.0,INDEPENDENT_BACKGROUND
6671,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,23.0,INDEPENDENT_BACKGROUND
6672,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,23.0,INDEPENDENT_BACKGROUND
6673,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,23.0,INDEPENDENT_BACKGROUND
6674,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,24.0,INDEPENDENT_BACKGROUND
6675,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,24.0,INDEPENDENT_BACKGROUND
6676,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,24.0,INDEPENDENT_BACKGROUND
6677,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,24.0,INDEPENDENT_BACKGROUND
6678,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,25.0,INDEPENDENT_BACKGROUND
6679,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,25.0,INDEPENDENT_BACKGROUND
6680,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,25.0,INDEPENDENT_BACKGROUND
6681,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,25.0,INDEPENDENT_BACKGROUND
6682,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,26.0,INDEPENDENT_BACKGROUND
6683,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,26.0,INDEPENDENT_BACKGROUND
6684,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,26.0,INDEPENDENT_BACKGROUND
6685,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,26.0,INDEPENDENT_BACKGROUND
6686,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,27.0,INDEPENDENT_BACKGROUND
6687,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,27.0,INDEPENDENT_BACKGROUND
6688,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,27.0,INDEPENDENT_BACKGROUND
6689,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,27.0,INDEPENDENT_BACKGROUND
6690,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,28.0,INDEPENDENT_BACKGROUND
6691,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,28.0,INDEPENDENT_BACKGROUND
6692,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,28.0,INDEPENDENT_BACKGROUND
6693,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,28.0,INDEPENDENT_BACKGROUND
6694,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,29.0,INDEPENDENT_BACKGROUND
6695,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,29.0,INDEPENDENT_BACKGROUND
6696,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,29.0,INDEPENDENT_BACKGROUND
6697,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,29.0,INDEPENDENT_BACKGROUND
6698,N2,synthetic,P_bal,logistic,H,,,synthetic,False,,,,,,,,,0.0,MEAN_SUFFICIENT
6699,N2,synthetic,P_bal,logistic,HMU,,,synthetic,False,,,,,,,,,0.0,MEAN_SUFFICIENT
6700,N2,synthetic,P_bal,logistic,HMUVAR,,,synthetic,False,,,,,,,,,0.0,MEAN_SUFFICIENT
6701,N2,synthetic,P_bal,logistic,HMUMU,,,synthetic,False,,,,,,,,,0.0,MEAN_SUFFICIENT
6702,N2,synthetic,P_bal,logistic,HVAR,,,synthetic,False,,,,,,,,,0.0,MEAN_SUFFICIENT
6703,N2,synthetic,P_bal,logistic,HRFF,,,synthetic,False,,,,,,,,,0.0,MEAN_SUFFICIENT
6704,N2,synthetic,P_bal,logistic,H,,,synthetic,False,,,,,,,,,1.0,MEAN_SUFFICIENT
6705,N2,synthetic,P_bal,logistic,HMU,,,synthetic,False,,,,,,,,,1.0,MEAN_SUFFICIENT
6706,N2,synthetic,P_bal,logistic,HMUVAR,,,synthetic,False,,,,,,,,,1.0,MEAN_SUFFICIENT
6707,N2,synthetic,P_bal,logistic,HMUMU,,,synthetic,False,,,,,,,,,1.0,MEAN_SUFFICIENT
6708,N2,synthetic,P_bal,logistic,HVAR,,,synthetic,False,,,,,,,,,1.0,MEAN_SUFFICIENT
6709,N2,synthetic,P_bal,logistic,HRFF,,,synthetic,False,,,,,,,,,1.0,MEAN_SUFFICIENT
6710,N2,synthetic,P_bal,logistic,H,,,synthetic,False,,,,,,,,,2.0,MEAN_SUFFICIENT
6711,N2,synthetic,P_bal,logistic,HMU,,,synthetic,False,,,,,,,,,2.0,MEAN_SUFFICIENT
6712,N2,synthetic,P_bal,logistic,HMUVAR,,,synthetic,False,,,,,,,,,2.0,MEAN_SUFFICIENT
6713,N2,synthetic,P_bal,logistic,HMUMU,,,synthetic,False,,,,,,,,,2.0,MEAN_SUFFICIENT
6714,N2,synthetic,P_bal,logistic,HVAR,,,synthetic,False,,,,,,,,,2.0,MEAN_SUFFICIENT
6715,N2,synthetic,P_bal,logistic,HRFF,,,synthetic,False,,,,,,,,,2.0,MEAN_SUFFICIENT
6716,N2,synthetic,P_bal,logistic,H,,,synthetic,False,,,,,,,,,3.0,MEAN_SUFFICIENT
6717,N2,synthetic,P_bal,logistic,HMU,,,synthetic,False,,,,,,,,,3.0,MEAN_SUFFICIENT
6718,N2,synthetic,P_bal,logistic,HMUVAR,,,synthetic,False,,,,,,,,,3.0,MEAN_SUFFICIENT
6719,N2,synthetic,P_bal,logistic,HMUMU,,,synthetic,False,,,,,,,,,3.0,MEAN_SUFFICIENT
6720,N2,synthetic,P_bal,logistic,HVAR,,,synthetic,False,,,,,,,,,3.0,MEAN_SUFFICIENT
6721,N2,synthetic,P_bal,logistic,HRFF,,,synthetic,False,,,,,,,,,3.0,MEAN_SUFFICIENT
6722,N2,synthetic,P_bal,logistic,H,,,synthetic,False,,,,,,,,,4.0,MEAN_SUFFICIENT
6723,N2,synthetic,P_bal,logistic,HMU,,,synthetic,False,,,,,,,,,4.0,MEAN_SUFFICIENT
6724,N2,synthetic,P_bal,logistic,HMUVAR,,,synthetic,False,,,,,,,,,4.0,MEAN_SUFFICIENT
6725,N2,synthetic,P_bal,logistic,HMUMU,,,synthetic,False,,,,,,,,,4.0,MEAN_SUFFICIENT
6726,N2,synthetic,P_bal,logistic,HVAR,,,synthetic,False,,,,,,,,,4.0,MEAN_SUFFICIENT
6727,N2,synthetic,P_bal,logistic,HRFF,,,synthetic,False,,,,,,,,,4.0,MEAN_SUFFICIENT
6728,N2,synthetic,P_bal,logistic,H,,,synthetic,False,,,,,,,,,5.0,MEAN_SUFFICIENT
6729,N2,synthetic,P_bal,logistic,HMU,,,synthetic,False,,,,,,,,,5.0,MEAN_SUFFICIENT
6730,N2,synthetic,P_bal,logistic,HMUVAR,,,synthetic,False,,,,,,,,,5.0,MEAN_SUFFICIENT
6731,N2,synthetic,P_bal,logistic,HMUMU,,,synthetic,False,,,,,,,,,5.0,MEAN_SUFFICIENT
6732,N2,synthetic,P_bal,logistic,HVAR,,,synthetic,False,,,,,,,,,5.0,MEAN_SUFFICIENT
6733,N2,synthetic,P_bal,logistic,HRFF,,,synthetic,False,,,,,,,,,5.0,MEAN_SUFFICIENT
6734,N2,synthetic,P_bal,logistic,H,,,synthetic,False,,,,,,,,,6.0,MEAN_SUFFICIENT
6735,N2,synthetic,P_bal,logistic,HMU,,,synthetic,False,,,,,,,,,6.0,MEAN_SUFFICIENT
6736,N2,synthetic,P_bal,logistic,HMUVAR,,,synthetic,False,,,,,,,,,6.0,MEAN_SUFFICIENT
6737,N2,synthetic,P_bal,logistic,HMUMU,,,synthetic,False,,,,,,,,,6.0,MEAN_SUFFICIENT
6738,N2,synthetic,P_bal,logistic,HVAR,,,synthetic,False,,,,,,,,,6.0,MEAN_SUFFICIENT
6739,N2,synthetic,P_bal,logistic,HRFF,,,synthetic,False,,,,,,,,,6.0,MEAN_SUFFICIENT
6740,N2,synthetic,P_bal,logistic,H,,,synthetic,False,,,,,,,,,7.0,MEAN_SUFFICIENT
6741,N2,synthetic,P_bal,logistic,HMU,,,synthetic,False,,,,,,,,,7.0,MEAN_SUFFICIENT
6742,N2,synthetic,P_bal,logistic,HMUVAR,,,synthetic,False,,,,,,,,,7.0,MEAN_SUFFICIENT
6743,N2,synthetic,P_bal,logistic,HMUMU,,,synthetic,False,,,,,,,,,7.0,MEAN_SUFFICIENT
6744,N2,synthetic,P_bal,logistic,HVAR,,,synthetic,False,,,,,,,,,7.0,MEAN_SUFFICIENT
6745,N2,synthetic,P_bal,logistic,HRFF,,,synthetic,False,,,,,,,,,7.0,MEAN_SUFFICIENT
6746,N2,synthetic,P_bal,logistic,H,,,synthetic,False,,,,,,,,,8.0,MEAN_SUFFICIENT
6747,N2,synthetic,P_bal,logistic,HMU,,,synthetic,False,,,,,,,,,8.0,MEAN_SUFFICIENT
6748,N2,synthetic,P_bal,logistic,HMUVAR,,,synthetic,False,,,,,,,,,8.0,MEAN_SUFFICIENT
6749,N2,synthetic,P_bal,logistic,HMUMU,,,synthetic,False,,,,,,,,,8.0,MEAN_SUFFICIENT
6750,N2,synthetic,P_bal,logistic,HVAR,,,synthetic,False,,,,,,,,,8.0,MEAN_SUFFICIENT
6751,N2,synthetic,P_bal,logistic,HRFF,,,synthetic,False,,,,,,,,,8.0,MEAN_SUFFICIENT
